zipcode18,hsanum,hsacity,hsastate,hrrnum,hrrcity,hrrstate
97109,38024,Hillsboro,OR,344,Portland,OR
97110,38049,Seaside,OR,344,Portland,OR
97111,38033,McMinnville,OR,344,Portland,OR
97112,38031,Lincoln City,OR,344,Portland,OR
97113,38024,Hillsboro,OR,344,Portland,OR
97114,38033,McMinnville,OR,344,Portland,OR
97115,38037,Newberg,OR,344,Portland,OR
97116,38024,Hillsboro,OR,344,Portland,OR
97117,38024,Hillsboro,OR,344,Portland,OR
97118,38055,Tillamook/Wheeler,OR,344,Portland,OR
97119,38024,Hillsboro,OR,344,Portland,OR
97121,38003,Astoria,OR,344,Portland,OR
97122,38031,Lincoln City,OR,344,Portland,OR
97123,38024,Hillsboro,OR,344,Portland,OR
97124,38024,Hillsboro,OR,344,Portland,OR
97125,38024,Hillsboro,OR,344,Portland,OR
97127,38033,McMinnville,OR,344,Portland,OR
97128,38033,McMinnville,OR,344,Portland,OR
97129,38024,Hillsboro,OR,344,Portland,OR
97130,38055,Tillamook/Wheeler,OR,344,Portland,OR
97131,38055,Tillamook/Wheeler,OR,344,Portland,OR
97132,38037,Newberg,OR,344,Portland,OR
97133,38024,Hillsboro,OR,344,Portland,OR
97134,38055,Tillamook/Wheeler,OR,344,Portland,OR
97135,38031,Lincoln City,OR,344,Portland,OR
97136,38055,Tillamook/Wheeler,OR,344,Portland,OR
97137,38037,Newberg,OR,344,Portland,OR
97138,38049,Seaside,OR,344,Portland,OR
97140,38043,Portland,OR,344,Portland,OR
97141,38055,Tillamook/Wheeler,OR,344,Portland,OR
97143,38055,Tillamook/Wheeler,OR,344,Portland,OR
97144,38024,Hillsboro,OR,344,Portland,OR
97145,38049,Seaside,OR,344,Portland,OR
97146,38003,Astoria,OR,344,Portland,OR
97147,38055,Tillamook/Wheeler,OR,344,Portland,OR
97148,38033,McMinnville,OR,344,Portland,OR
97149,38031,Lincoln City,OR,344,Portland,OR
97201,38043,Portland,OR,344,Portland,OR
97202,38043,Portland,OR,344,Portland,OR
97203,38043,Portland,OR,344,Portland,OR
97204,38043,Portland,OR,344,Portland,OR
97205,38043,Portland,OR,344,Portland,OR
97206,38043,Portland,OR,344,Portland,OR
97207,38043,Portland,OR,344,Portland,OR
97208,38043,Portland,OR,344,Portland,OR
97209,38043,Portland,OR,344,Portland,OR
97210,38043,Portland,OR,344,Portland,OR
97211,38043,Portland,OR,344,Portland,OR
97212,38043,Portland,OR,344,Portland,OR
97213,38043,Portland,OR,344,Portland,OR
97214,38043,Portland,OR,344,Portland,OR
97215,38043,Portland,OR,344,Portland,OR
97216,38043,Portland,OR,344,Portland,OR
97217,38043,Portland,OR,344,Portland,OR
97218,38043,Portland,OR,344,Portland,OR
97219,38043,Portland,OR,344,Portland,OR
97220,38043,Portland,OR,344,Portland,OR
97221,38043,Portland,OR,344,Portland,OR
97222,38043,Portland,OR,344,Portland,OR
97223,38043,Portland,OR,344,Portland,OR
97224,38043,Portland,OR,344,Portland,OR
97225,38043,Portland,OR,344,Portland,OR
97227,38043,Portland,OR,344,Portland,OR
97228,38043,Portland,OR,344,Portland,OR
97229,38043,Portland,OR,344,Portland,OR
97230,38043,Portland,OR,344,Portland,OR
97231,38043,Portland,OR,344,Portland,OR
97232,38043,Portland,OR,344,Portland,OR
97233,38043,Portland,OR,344,Portland,OR
97236,38043,Portland,OR,344,Portland,OR
97238,38043,Portland,OR,344,Portland,OR
97239,38043,Portland,OR,344,Portland,OR
97240,38043,Portland,OR,344,Portland,OR
97242,38043,Portland,OR,344,Portland,OR
97250,38043,Portland,OR,344,Portland,OR
97251,38043,Portland,OR,344,Portland,OR
97252,38043,Portland,OR,344,Portland,OR
97253,38043,Portland,OR,344,Portland,OR
97254,38043,Portland,OR,344,Portland,OR
97256,38043,Portland,OR,344,Portland,OR
97258,38043,Portland,OR,344,Portland,OR
97266,38043,Portland,OR,344,Portland,OR
97267,38043,Portland,OR,344,Portland,OR
97268,38043,Portland,OR,344,Portland,OR
97269,38043,Portland,OR,344,Portland,OR
97280,38043,Portland,OR,344,Portland,OR
97281,38043,Portland,OR,344,Portland,OR
97282,38043,Portland,OR,344,Portland,OR
97283,38043,Portland,OR,344,Portland,OR
97286,38043,Portland,OR,344,Portland,OR
97290,38043,Portland,OR,344,Portland,OR
97291,38043,Portland,OR,344,Portland,OR
97292,38043,Portland,OR,344,Portland,OR
97293,38043,Portland,OR,344,Portland,OR
97294,38043,Portland,OR,344,Portland,OR
97296,38043,Portland,OR,344,Portland,OR
97298,38043,Portland,OR,344,Portland,OR
97301,38048,Salem,OR,345,Salem,OR
97302,38048,Salem,OR,345,Salem,OR
97303,38048,Salem,OR,345,Salem,OR
97304,38048,Salem,OR,345,Salem,OR
97305,38048,Salem,OR,345,Salem,OR
97306,38048,Salem,OR,345,Salem,OR
97307,38048,Salem,OR,345,Salem,OR
97308,38048,Salem,OR,345,Salem,OR
97309,38048,Salem,OR,345,Salem,OR
97310,38048,Salem,OR,345,Salem,OR
97311,38048,Salem,OR,345,Salem,OR
97312,38048,Salem,OR,345,Salem,OR
97313,38048,Salem,OR,345,Salem,OR
97314,38048,Salem,OR,345,Salem,OR
97317,38048,Salem,OR,345,Salem,OR
97321,38001,Albany,OR,342,Eugene,OR
97322,38001,Albany,OR,342,Eugene,OR
97324,38012,Corvallis,OR,342,Eugene,OR
97325,38048,Salem,OR,345,Salem,OR
97326,38012,Corvallis,OR,342,Eugene,OR
97327,38030,Lebanon,OR,342,Eugene,OR
97329,38030,Lebanon,OR,342,Eugene,OR
97330,38012,Corvallis,OR,342,Eugene,OR
97331,38012,Corvallis,OR,342,Eugene,OR
97333,38012,Corvallis,OR,342,Eugene,OR
97335,38030,Lebanon,OR,342,Eugene,OR
97336,38030,Lebanon,OR,342,Eugene,OR
97338,38014,Dallas,OR,345,Salem,OR
97339,38012,Corvallis,OR,342,Eugene,OR
97341,38031,Lincoln City,OR,344,Portland,OR
97342,38048,Salem,OR,345,Salem,OR
97343,38012,Corvallis,OR,342,Eugene,OR
97344,38014,Dallas,OR,345,Salem,OR
97345,38030,Lebanon,OR,342,Eugene,OR
97346,38048,Salem,OR,345,Salem,OR
97347,38033,McMinnville,OR,344,Portland,OR
97348,38012,Corvallis,OR,342,Eugene,OR
97350,38048,Salem,OR,345,Salem,OR
97351,38048,Salem,OR,345,Salem,OR
97352,38001,Albany,OR,342,Eugene,OR
97355,38030,Lebanon,OR,342,Eugene,OR
97357,38038,Newport,OR,344,Portland,OR
97358,38030,Lebanon,OR,342,Eugene,OR
97360,38048,Salem,OR,345,Salem,OR
97361,38048,Salem,OR,345,Salem,OR
97362,38050,Silverton,OR,344,Portland,OR
97364,38031,Lincoln City,OR,344,Portland,OR
97365,38038,Newport,OR,344,Portland,OR
97366,38038,Newport,OR,344,Portland,OR
97367,38031,Lincoln City,OR,344,Portland,OR
97368,38031,Lincoln City,OR,344,Portland,OR
97369,38038,Newport,OR,344,Portland,OR
97370,38012,Corvallis,OR,342,Eugene,OR
97371,38014,Dallas,OR,345,Salem,OR
97373,38050,Silverton,OR,344,Portland,OR
97374,38030,Lebanon,OR,342,Eugene,OR
97375,38041,Oregon City,OR,344,Portland,OR
97376,38038,Newport,OR,344,Portland,OR
97377,38012,Corvallis,OR,342,Eugene,OR
97378,38033,McMinnville,OR,344,Portland,OR
97380,38038,Newport,OR,344,Portland,OR
97381,38050,Silverton,OR,344,Portland,OR
97383,38048,Salem,OR,345,Salem,OR
97384,38048,Salem,OR,345,Salem,OR
97385,38048,Salem,OR,345,Salem,OR
97386,38030,Lebanon,OR,342,Eugene,OR
97388,38031,Lincoln City,OR,344,Portland,OR
97389,38001,Albany,OR,342,Eugene,OR
97390,38038,Newport,OR,344,Portland,OR
97391,38038,Newport,OR,344,Portland,OR
97392,38048,Salem,OR,345,Salem,OR
97394,38038,Newport,OR,344,Portland,OR
97396,38033,McMinnville,OR,344,Portland,OR
97401,38016,Eugene,OR,342,Eugene,OR
97402,38016,Eugene,OR,342,Eugene,OR
97403,38016,Eugene,OR,342,Eugene,OR
97404,38016,Eugene,OR,342,Eugene,OR
97405,38016,Eugene,OR,342,Eugene,OR
97406,38019,Gold Beach,OR,343,Medford,OR
97407,38010,Coos Bay,OR,342,Eugene,OR
97408,38016,Eugene,OR,342,Eugene,OR
97409,38016,Eugene,OR,342,Eugene,OR
97410,38047,Roseburg,OR,342,Eugene,OR
97411,38010,Coos Bay,OR,342,Eugene,OR
97412,38016,Eugene,OR,342,Eugene,OR
97413,38051,Springfield,OR,342,Eugene,OR
97414,38010,Coos Bay,OR,342,Eugene,OR
97415,5051,Crescent City,CA,343,Medford,OR
97416,38047,Roseburg,OR,342,Eugene,OR
97417,38047,Roseburg,OR,342,Eugene,OR
97419,38016,Eugene,OR,342,Eugene,OR
97420,38010,Coos Bay,OR,342,Eugene,OR
97423,38010,Coos Bay,OR,342,Eugene,OR
97424,38013,Cottage Grove,OR,342,Eugene,OR
97426,38016,Eugene,OR,342,Eugene,OR
97429,38047,Roseburg,OR,342,Eugene,OR
97430,38016,Eugene,OR,342,Eugene,OR
97431,38016,Eugene,OR,342,Eugene,OR
97432,38047,Roseburg,OR,342,Eugene,OR
97434,38013,Cottage Grove,OR,342,Eugene,OR
97435,38013,Cottage Grove,OR,342,Eugene,OR
97436,38047,Roseburg,OR,342,Eugene,OR
97437,38016,Eugene,OR,342,Eugene,OR
97438,38051,Springfield,OR,342,Eugene,OR
97439,38017,Florence,OR,342,Eugene,OR
97440,38016,Eugene,OR,342,Eugene,OR
97441,38010,Coos Bay,OR,342,Eugene,OR
97442,38020,Grants Pass,OR,343,Medford,OR
97443,38047,Roseburg,OR,342,Eugene,OR
97444,38019,Gold Beach,OR,343,Medford,OR
97446,38016,Eugene,OR,342,Eugene,OR
97447,38047,Roseburg,OR,342,Eugene,OR
97448,38016,Eugene,OR,342,Eugene,OR
97449,38010,Coos Bay,OR,342,Eugene,OR
97450,38010,Coos Bay,OR,342,Eugene,OR
97451,38016,Eugene,OR,342,Eugene,OR
97452,38051,Springfield,OR,342,Eugene,OR
97453,38017,Florence,OR,342,Eugene,OR
97454,38016,Eugene,OR,342,Eugene,OR
97455,38016,Eugene,OR,342,Eugene,OR
97456,38012,Corvallis,OR,342,Eugene,OR
97457,38047,Roseburg,OR,342,Eugene,OR
97458,38010,Coos Bay,OR,342,Eugene,OR
97459,38010,Coos Bay,OR,342,Eugene,OR
97461,38016,Eugene,OR,342,Eugene,OR
97462,38047,Roseburg,OR,342,Eugene,OR
97463,38016,Eugene,OR,342,Eugene,OR
97464,38019,Gold Beach,OR,343,Medford,OR
97465,38010,Coos Bay,OR,342,Eugene,OR
97466,38010,Coos Bay,OR,342,Eugene,OR
97467,38010,Coos Bay,OR,342,Eugene,OR
97469,38047,Roseburg,OR,342,Eugene,OR
97470,38047,Roseburg,OR,342,Eugene,OR
97471,38047,Roseburg,OR,342,Eugene,OR
97473,38010,Coos Bay,OR,342,Eugene,OR
97475,38051,Springfield,OR,342,Eugene,OR
97476,38010,Coos Bay,OR,342,Eugene,OR
97477,38051,Springfield,OR,342,Eugene,OR
97478,38051,Springfield,OR,342,Eugene,OR
97479,38047,Roseburg,OR,342,Eugene,OR
97480,38017,Florence,OR,342,Eugene,OR
97481,38047,Roseburg,OR,342,Eugene,OR
97484,38047,Roseburg,OR,342,Eugene,OR
97486,38047,Roseburg,OR,342,Eugene,OR
97487,38016,Eugene,OR,342,Eugene,OR
97488,38051,Springfield,OR,342,Eugene,OR
97489,38051,Springfield,OR,342,Eugene,OR
97490,38016,Eugene,OR,342,Eugene,OR
97491,38019,Gold Beach,OR,343,Medford,OR
97492,38051,Springfield,OR,342,Eugene,OR
97493,38017,Florence,OR,342,Eugene,OR
97494,38047,Roseburg,OR,342,Eugene,OR
97495,38047,Roseburg,OR,342,Eugene,OR
97496,38047,Roseburg,OR,342,Eugene,OR
97497,38020,Grants Pass,OR,343,Medford,OR
97498,38038,Newport,OR,344,Portland,OR
97499,38047,Roseburg,OR,342,Eugene,OR
97501,38034,Medford,OR,343,Medford,OR
97502,38034,Medford,OR,343,Medford,OR
97503,38034,Medford,OR,343,Medford,OR
97504,38034,Medford,OR,343,Medford,OR
97520,38002,Ashland,OR,343,Medford,OR
97522,38034,Medford,OR,343,Medford,OR
97523,38020,Grants Pass,OR,343,Medford,OR
97524,38034,Medford,OR,343,Medford,OR
97525,38034,Medford,OR,343,Medford,OR
97526,38020,Grants Pass,OR,343,Medford,OR
97527,38020,Grants Pass,OR,343,Medford,OR
97528,38020,Grants Pass,OR,343,Medford,OR
97530,38034,Medford,OR,343,Medford,OR
97531,38020,Grants Pass,OR,343,Medford,OR
97532,38020,Grants Pass,OR,343,Medford,OR
97533,38020,Grants Pass,OR,343,Medford,OR
97534,38020,Grants Pass,OR,343,Medford,OR
97535,38034,Medford,OR,343,Medford,OR
97536,38034,Medford,OR,343,Medford,OR
97537,38020,Grants Pass,OR,343,Medford,OR
97538,38020,Grants Pass,OR,343,Medford,OR
97539,38034,Medford,OR,343,Medford,OR
97540,38034,Medford,OR,343,Medford,OR
97541,38034,Medford,OR,343,Medford,OR
97543,38020,Grants Pass,OR,343,Medford,OR
97544,38020,Grants Pass,OR,343,Medford,OR
97601,38027,Klamath Falls,OR,343,Medford,OR
97602,38027,Klamath Falls,OR,343,Medford,OR
97603,38027,Klamath Falls,OR,343,Medford,OR
97604,38006,Bend,OR,341,Bend,OR
97620,38029,Lakeview,OR,343,Medford,OR
97621,38027,Klamath Falls,OR,343,Medford,OR
97622,38027,Klamath Falls,OR,343,Medford,OR
97623,38027,Klamath Falls,OR,343,Medford,OR
97624,38027,Klamath Falls,OR,343,Medford,OR
97625,38027,Klamath Falls,OR,343,Medford,OR
97626,38027,Klamath Falls,OR,343,Medford,OR
97627,38027,Klamath Falls,OR,343,Medford,OR
97630,38029,Lakeview,OR,343,Medford,OR
97632,38027,Klamath Falls,OR,343,Medford,OR
97633,38027,Klamath Falls,OR,343,Medford,OR
97634,38027,Klamath Falls,OR,343,Medford,OR
97635,38029,Lakeview,OR,343,Medford,OR
97636,38029,Lakeview,OR,343,Medford,OR
97637,38029,Lakeview,OR,343,Medford,OR
97638,38006,Bend,OR,341,Bend,OR
97639,38027,Klamath Falls,OR,343,Medford,OR
97640,38029,Lakeview,OR,343,Medford,OR
97641,38006,Bend,OR,341,Bend,OR
97701,38006,Bend,OR,341,Bend,OR
97702,38006,Bend,OR,341,Bend,OR
97703,38006,Bend,OR,341,Bend,OR
97707,38006,Bend,OR,341,Bend,OR
97708,38006,Bend,OR,341,Bend,OR
97709,38006,Bend,OR,341,Bend,OR
97710,38007,Burns,OR,341,Bend,OR
97711,38032,Madras,OR,341,Bend,OR
97712,38006,Bend,OR,341,Bend,OR
97720,38007,Burns,OR,341,Bend,OR
97721,38007,Burns,OR,341,Bend,OR
97722,38007,Burns,OR,341,Bend,OR
97730,38006,Bend,OR,341,Bend,OR
97731,38006,Bend,OR,341,Bend,OR
97732,38007,Burns,OR,341,Bend,OR
97733,38006,Bend,OR,341,Bend,OR
97734,38006,Bend,OR,341,Bend,OR
97735,38006,Bend,OR,341,Bend,OR
97736,38007,Burns,OR,341,Bend,OR
97737,38006,Bend,OR,341,Bend,OR
97738,38007,Burns,OR,341,Bend,OR
97739,38006,Bend,OR,341,Bend,OR
97741,38032,Madras,OR,341,Bend,OR
97750,38044,Prineville,OR,341,Bend,OR
97751,38044,Prineville,OR,341,Bend,OR
97752,38044,Prineville,OR,341,Bend,OR
97753,38006,Bend,OR,341,Bend,OR
97754,38044,Prineville,OR,341,Bend,OR
97756,38045,Redmond,OR,341,Bend,OR
97758,38007,Burns,OR,341,Bend,OR
97759,38006,Bend,OR,341,Bend,OR
97760,38006,Bend,OR,341,Bend,OR
97761,38032,Madras,OR,341,Bend,OR
97801,38042,Pendleton,OR,344,Portland,OR
97810,38042,Pendleton,OR,344,Portland,OR
97812,38054,The Dalles,OR,344,Portland,OR
97813,50065,Walla Walla,WA,440,Spokane,WA
97814,38004,Baker,OR,151,Boise,ID
97817,38026,John Day,OR,341,Bend,OR
97818,38023,Hermiston,OR,344,Portland,OR
97819,38004,Baker,OR,151,Boise,ID
97820,38026,John Day,OR,341,Bend,OR
97823,38054,The Dalles,OR,344,Portland,OR
97824,38028,La Grande,OR,344,Portland,OR
97825,38026,John Day,OR,341,Bend,OR
97826,38023,Hermiston,OR,344,Portland,OR
97827,38028,La Grande,OR,344,Portland,OR
97828,38015,Enterprise,OR,440,Spokane,WA
97830,38054,The Dalles,OR,344,Portland,OR
97833,38004,Baker,OR,151,Boise,ID
97834,38004,Baker,OR,151,Boise,ID
97835,38042,Pendleton,OR,344,Portland,OR
97836,38022,Heppner,OR,344,Portland,OR
97837,38004,Baker,OR,151,Boise,ID
97838,38023,Hermiston,OR,344,Portland,OR
97839,38022,Heppner,OR,344,Portland,OR
97840,13004,Boise,ID,151,Boise,ID
97841,38028,La Grande,OR,344,Portland,OR
97842,38015,Enterprise,OR,440,Spokane,WA
97843,38022,Heppner,OR,344,Portland,OR
97844,38023,Hermiston,OR,344,Portland,OR
97845,38026,John Day,OR,341,Bend,OR
97846,38015,Enterprise,OR,440,Spokane,WA
97848,38026,John Day,OR,341,Bend,OR
97850,38028,La Grande,OR,344,Portland,OR
97856,38026,John Day,OR,341,Bend,OR
97857,38015,Enterprise,OR,440,Spokane,WA
97859,38042,Pendleton,OR,344,Portland,OR
97861,38054,The Dalles,OR,344,Portland,OR
97862,50065,Walla Walla,WA,440,Spokane,WA
97864,38026,John Day,OR,341,Bend,OR
97865,38026,John Day,OR,341,Bend,OR
97867,38004,Baker,OR,151,Boise,ID
97868,38042,Pendleton,OR,344,Portland,OR
97869,38026,John Day,OR,341,Bend,OR
97870,38004,Baker,OR,151,Boise,ID
97873,38026,John Day,OR,341,Bend,OR
97874,38044,Prineville,OR,341,Bend,OR
97875,38023,Hermiston,OR,344,Portland,OR
97876,38028,La Grande,OR,344,Portland,OR
97877,38004,Baker,OR,151,Boise,ID
97880,38042,Pendleton,OR,344,Portland,OR
97882,38023,Hermiston,OR,344,Portland,OR
97883,38028,La Grande,OR,344,Portland,OR
97884,38040,Ontario,OR,151,Boise,ID
97885,38015,Enterprise,OR,440,Spokane,WA
97886,50065,Walla Walla,WA,440,Spokane,WA
97901,38040,Ontario,OR,151,Boise,ID
97902,13007,Caldwell,ID,151,Boise,ID
97903,38040,Ontario,OR,151,Boise,ID
97904,38007,Burns,OR,341,Bend,OR
97905,38040,Ontario,OR,151,Boise,ID
97906,38040,Ontario,OR,151,Boise,ID
97907,38040,Ontario,OR,151,Boise,ID
97908,38040,Ontario,OR,151,Boise,ID
97909,38040,Ontario,OR,151,Boise,ID
97910,13007,Caldwell,ID,151,Boise,ID
97911,38040,Ontario,OR,151,Boise,ID
97913,38040,Ontario,OR,151,Boise,ID
97914,38040,Ontario,OR,151,Boise,ID
97917,38040,Ontario,OR,151,Boise,ID
97918,38040,Ontario,OR,151,Boise,ID
97920,38040,Ontario,OR,151,Boise,ID
98001,50004,Auburn,WA,439,Seattle,WA
98002,50004,Auburn,WA,439,Seattle,WA
98003,50023,Federal Way,WA,439,Seattle,WA
98004,50005,Bellevue,WA,439,Seattle,WA
98005,50005,Bellevue,WA,439,Seattle,WA
98006,50005,Bellevue,WA,439,Seattle,WA
98007,50005,Bellevue,WA,439,Seattle,WA
98008,50005,Bellevue,WA,439,Seattle,WA
98009,50005,Bellevue,WA,439,Seattle,WA
98010,50020,Enumclaw,WA,439,Seattle,WA
98011,50054,Seattle,WA,439,Seattle,WA
98012,50054,Seattle,WA,439,Seattle,WA
98013,50054,Seattle,WA,439,Seattle,WA
98014,50005,Bellevue,WA,439,Seattle,WA
98015,50005,Bellevue,WA,439,Seattle,WA
98019,50029,Kirkland,WA,439,Seattle,WA
98020,50018,Edmonds,WA,439,Seattle,WA
98021,50054,Seattle,WA,439,Seattle,WA
98022,50020,Enumclaw,WA,439,Seattle,WA
98023,50023,Federal Way,WA,439,Seattle,WA
98024,50005,Bellevue,WA,439,Seattle,WA
98025,50050,Renton,WA,439,Seattle,WA
98026,50018,Edmonds,WA,439,Seattle,WA
98027,50005,Bellevue,WA,439,Seattle,WA
98028,50054,Seattle,WA,439,Seattle,WA
98029,50005,Bellevue,WA,439,Seattle,WA
98030,50050,Renton,WA,439,Seattle,WA
98031,50050,Renton,WA,439,Seattle,WA
98032,50054,Seattle,WA,439,Seattle,WA
98033,50029,Kirkland,WA,439,Seattle,WA
98034,50029,Kirkland,WA,439,Seattle,WA
98035,50054,Seattle,WA,439,Seattle,WA
98036,50018,Edmonds,WA,439,Seattle,WA
98037,50018,Edmonds,WA,439,Seattle,WA
98038,50050,Renton,WA,439,Seattle,WA
98039,50005,Bellevue,WA,439,Seattle,WA
98040,50054,Seattle,WA,439,Seattle,WA
98041,50054,Seattle,WA,439,Seattle,WA
98042,50050,Renton,WA,439,Seattle,WA
98043,50018,Edmonds,WA,439,Seattle,WA
98045,50005,Bellevue,WA,439,Seattle,WA
98046,50018,Edmonds,WA,439,Seattle,WA
98047,50004,Auburn,WA,439,Seattle,WA
98050,50005,Bellevue,WA,439,Seattle,WA
98051,50020,Enumclaw,WA,439,Seattle,WA
98052,50029,Kirkland,WA,439,Seattle,WA
98053,50005,Bellevue,WA,439,Seattle,WA
98055,50050,Renton,WA,439,Seattle,WA
98056,50050,Renton,WA,439,Seattle,WA
98057,50050,Renton,WA,439,Seattle,WA
98058,50050,Renton,WA,439,Seattle,WA
98059,50050,Renton,WA,439,Seattle,WA
98061,50054,Seattle,WA,439,Seattle,WA
98062,50054,Seattle,WA,439,Seattle,WA
98063,50023,Federal Way,WA,439,Seattle,WA
98064,50050,Renton,WA,439,Seattle,WA
98065,50005,Bellevue,WA,439,Seattle,WA
98068,50005,Bellevue,WA,439,Seattle,WA
98070,50054,Seattle,WA,439,Seattle,WA
98071,50004,Auburn,WA,439,Seattle,WA
98072,50029,Kirkland,WA,439,Seattle,WA
98073,50029,Kirkland,WA,439,Seattle,WA
98074,50005,Bellevue,WA,439,Seattle,WA
98075,50005,Bellevue,WA,439,Seattle,WA
98077,50029,Kirkland,WA,439,Seattle,WA
98082,50054,Seattle,WA,439,Seattle,WA
98083,50029,Kirkland,WA,439,Seattle,WA
98087,50018,Edmonds,WA,439,Seattle,WA
98089,50054,Seattle,WA,439,Seattle,WA
98092,50020,Enumclaw,WA,439,Seattle,WA
98093,50023,Federal Way,WA,439,Seattle,WA
98101,50054,Seattle,WA,439,Seattle,WA
98102,50054,Seattle,WA,439,Seattle,WA
98103,50054,Seattle,WA,439,Seattle,WA
98104,50054,Seattle,WA,439,Seattle,WA
98105,50054,Seattle,WA,439,Seattle,WA
98106,50054,Seattle,WA,439,Seattle,WA
98107,50054,Seattle,WA,439,Seattle,WA
98108,50054,Seattle,WA,439,Seattle,WA
98109,50054,Seattle,WA,439,Seattle,WA
98110,50054,Seattle,WA,439,Seattle,WA
98111,50054,Seattle,WA,439,Seattle,WA
98112,50054,Seattle,WA,439,Seattle,WA
98113,50054,Seattle,WA,439,Seattle,WA
98114,50054,Seattle,WA,439,Seattle,WA
98115,50054,Seattle,WA,439,Seattle,WA
98116,50054,Seattle,WA,439,Seattle,WA
98117,50054,Seattle,WA,439,Seattle,WA
98118,50054,Seattle,WA,439,Seattle,WA
98119,50054,Seattle,WA,439,Seattle,WA
98121,50054,Seattle,WA,439,Seattle,WA
98122,50054,Seattle,WA,439,Seattle,WA
98124,50054,Seattle,WA,439,Seattle,WA
98125,50054,Seattle,WA,439,Seattle,WA
98126,50054,Seattle,WA,439,Seattle,WA
98127,50054,Seattle,WA,439,Seattle,WA
98129,50054,Seattle,WA,439,Seattle,WA
98131,50054,Seattle,WA,439,Seattle,WA
98133,50054,Seattle,WA,439,Seattle,WA
98134,50054,Seattle,WA,439,Seattle,WA
98136,50054,Seattle,WA,439,Seattle,WA
98138,50054,Seattle,WA,439,Seattle,WA
98139,50054,Seattle,WA,439,Seattle,WA
98141,50054,Seattle,WA,439,Seattle,WA
98144,50054,Seattle,WA,439,Seattle,WA
98145,50054,Seattle,WA,439,Seattle,WA
98146,50054,Seattle,WA,439,Seattle,WA
98148,50054,Seattle,WA,439,Seattle,WA
98154,50054,Seattle,WA,439,Seattle,WA
98155,50054,Seattle,WA,439,Seattle,WA
98158,50054,Seattle,WA,439,Seattle,WA
98160,50054,Seattle,WA,439,Seattle,WA
98161,50054,Seattle,WA,439,Seattle,WA
98164,50054,Seattle,WA,439,Seattle,WA
98165,50054,Seattle,WA,439,Seattle,WA
98166,50054,Seattle,WA,439,Seattle,WA
98168,50054,Seattle,WA,439,Seattle,WA
98170,50054,Seattle,WA,439,Seattle,WA
98174,50054,Seattle,WA,439,Seattle,WA
98175,50054,Seattle,WA,439,Seattle,WA
98177,50054,Seattle,WA,439,Seattle,WA
98178,50054,Seattle,WA,439,Seattle,WA
98181,50054,Seattle,WA,439,Seattle,WA
98185,50054,Seattle,WA,439,Seattle,WA
98188,50054,Seattle,WA,439,Seattle,WA
98190,50054,Seattle,WA,439,Seattle,WA
98191,50054,Seattle,WA,439,Seattle,WA
98194,50054,Seattle,WA,439,Seattle,WA
98195,50054,Seattle,WA,439,Seattle,WA
98198,50054,Seattle,WA,439,Seattle,WA
98199,50054,Seattle,WA,439,Seattle,WA
98201,50022,Everett,WA,437,Everett,WA
98203,50022,Everett,WA,437,Everett,WA
98204,50022,Everett,WA,437,Everett,WA
98206,50022,Everett,WA,437,Everett,WA
98207,50022,Everett,WA,437,Everett,WA
98208,50022,Everett,WA,437,Everett,WA
98213,50022,Everett,WA,437,Everett,WA
98220,50006,Bellingham,WA,439,Seattle,WA
98221,50002,Anacortes,WA,437,Everett,WA
98222,50002,Anacortes,WA,437,Everett,WA
98223,50003,Arlington,WA,437,Everett,WA
98224,50033,Monroe,WA,437,Everett,WA
98225,50006,Bellingham,WA,439,Seattle,WA
98226,50006,Bellingham,WA,439,Seattle,WA
98227,50006,Bellingham,WA,439,Seattle,WA
98228,50006,Bellingham,WA,439,Seattle,WA
98229,50006,Bellingham,WA,439,Seattle,WA
98230,50006,Bellingham,WA,439,Seattle,WA
98231,50006,Bellingham,WA,439,Seattle,WA
98232,50036,Mount Vernon,WA,437,Everett,WA
98233,50036,Mount Vernon,WA,437,Everett,WA
98235,50036,Mount Vernon,WA,437,Everett,WA
98236,50015,Coupeville,WA,437,Everett,WA
98237,50036,Mount Vernon,WA,437,Everett,WA
98238,50036,Mount Vernon,WA,437,Everett,WA
98239,50015,Coupeville,WA,437,Everett,WA
98240,50006,Bellingham,WA,439,Seattle,WA
98241,50003,Arlington,WA,437,Everett,WA
98243,50002,Anacortes,WA,437,Everett,WA
98244,50006,Bellingham,WA,439,Seattle,WA
98245,50002,Anacortes,WA,437,Everett,WA
98247,50006,Bellingham,WA,439,Seattle,WA
98248,50006,Bellingham,WA,439,Seattle,WA
98249,50015,Coupeville,WA,437,Everett,WA
98250,50002,Anacortes,WA,437,Everett,WA
98251,50033,Monroe,WA,437,Everett,WA
98252,50022,Everett,WA,437,Everett,WA
98253,50015,Coupeville,WA,437,Everett,WA
98255,50036,Mount Vernon,WA,437,Everett,WA
98256,50033,Monroe,WA,437,Everett,WA
98257,50036,Mount Vernon,WA,437,Everett,WA
98258,50022,Everett,WA,437,Everett,WA
98259,50003,Arlington,WA,437,Everett,WA
98260,50015,Coupeville,WA,437,Everett,WA
98261,50002,Anacortes,WA,437,Everett,WA
98262,50006,Bellingham,WA,439,Seattle,WA
98263,50036,Mount Vernon,WA,437,Everett,WA
98264,50006,Bellingham,WA,439,Seattle,WA
98266,50006,Bellingham,WA,439,Seattle,WA
